month,day_of_month,hour,price_per_kwh
10,17,1,1.459
10,17,2,1.343
10,17,3,1.39
10,17,4,1.392
10,17,5,1.561
10,17,6,2.414
10,17,7,2.712
10,17,8,2.63
10,17,9,2.928
10,17,10,3.081
10,17,11,3.234
10,17,12,3.323
10,17,13,3.281
10,17,14,3.244
10,17,15,3.35
10,17,16,3.57
10,17,17,3.581
10,17,18,3.838
10,17,19,3.883
10,17,20,3.146
10,17,21,2.326
10,17,22,2.18
10,17,23,2.031
10,18,0,2.009
10,18,1,2.007
10,18,2,1.965
10,18,3,1.975
10,18,4,1.928
10,18,5,2.01
10,18,6,2.233
10,18,7,2.803
10,18,8,2.938
10,18,9,3.113
10,18,10,3.224
10,18,11,3.392
10,18,12,3.689
10,18,13,3.807
10,18,14,3.897
10,18,15,3.9
10,18,16,3.901
10,18,17,4.086
10,18,18,4.309
10,18,19,4.087
10,18,20,3.206
10,18,21,2.688
10,18,22,2.195
10,18,23,2.109
10,19,0,2.279
10,19,1,2.142
10,19,2,2.015
10,19,3,2.013
10,19,4,2.091
10,19,5,2.197
10,19,6,2.686
10,19,7,3.031
10,19,8,3.228
10,19,9,3.315
10,19,10,3.444
10,19,11,3.693
10,19,12,3.784
10,19,13,3.953
10,19,14,4.295
10,19,15,4.473
10,19,16,4.657
10,19,17,4.3
10,19,18,4.232
10,19,19,4.17
10,19,20,3.424
10,19,21,2.864
10,19,22,2.465
10,19,23,2.294
10,20,0,2.081
10,20,1,1.974
10,20,2,1.761
10,20,3,1.719
10,20,4,1.834
10,20,5,1.893
10,20,6,2.53
10,20,7,2.619
10,20,8,2.64
10,20,9,2.762
10,20,10,2.834
10,20,11,2.9
10,20,12,2.901
10,20,13,2.884
10,20,14,2.88
10,20,15,2.86
10,20,16,2.909
10,20,17,3.096
10,20,18,3.439
10,20,19,3.449
10,20,20,2.811
10,20,21,2.418
10,20,22,2.137
10,20,23,2.12
10,21,0,1.901
10,21,1,1.815
10,21,2,1.601
10,21,3,1.73
10,21,4,1.673
10,21,5,1.759
10,21,6,2.275
10,21,7,2.31
10,21,8,2.381
10,21,9,2.528
10,21,10,2.677
10,21,11,2.685
10,21,12,2.6
10,21,13,2.637
10,21,14,2.549
10,21,15,2.525
10,21,16,2.504
10,21,17,2.545
10,21,18,2.788
10,21,19,2.679
10,21,20,2.48
10,21,21,2.225
10,21,22,1.937
10,21,23,1.988
10,22,0,1.726
10,22,1,1.809
10,22,2,1.616
10,22,3,1.411
10,22,4,1.367
10,22,5,1.509
10,22,6,1.737
10,22,7,1.772
10,22,8,2.03
10,22,9,2.415
10,22,10,2.454
10,22,11,2.456
10,22,12,2.362
10,22,13,2.222
10,22,14,2.164
10,22,15,2.085
10,22,16,2.125
10,22,17,2.356
10,22,18,2.884
10,22,19,2.446
10,22,20,2.188
10,22,21,2.036
10,22,22,1.663
10,22,23,1.517
10,23,0,1.634
10,23,1,1.736
10,23,2,1.596
10,23,3,1.3
10,23,4,1.31
10,23,5,1.186
10,23,6,1.097
10,23,7,1.147
10,23,8,1.385
10,23,9,1.596
10,23,10,1.74
10,23,11,1.802
10,23,12,1.756
10,23,13,1.733
10,23,14,1.673
10,23,15,1.665
10,23,16,1.738
10,23,17,2.173
10,23,18,2.671
10,23,19,2.635
10,23,20,2.404
10,23,21,1.969
10,23,22,1.626
10,23,23,1.48
10,24,0,1.45
10,24,1,1.389
10,24,2,1.199
10,24,3,1.156
10,24,4,1.171
10,24,5,1.399
10,24,6,2.066
10,24,7,2.311
10,24,8,2.345
10,24,9,2.511
10,24,10,2.605
10,24,11,2.67
10,24,12,2.679
10,24,13,2.621
10,24,14,2.619
10,24,15,2.677
10,24,16,2.793
10,24,17,2.863
10,24,18,3.442
10,24,19,3.072
10,24,20,2.711
10,24,21,2.014
10,24,22,1.669
10,24,23,1.52
10,25,0,1.421
10,25,1,1.233
10,25,2,1.178
10,25,3,1.147
10,25,4,1.146
10,25,5,1.507
10,25,6,2.493
10,25,7,2.731
10,25,8,2.76
10,25,9,2.884
10,25,10,2.78
10,25,11,2.678
10,25,12,2.648
10,25,13,2.62
10,25,14,2.487
10,25,15,2.551
10,25,16,2.669
10,25,17,3.005
10,25,18,3.703
10,25,19,3.422
10,25,20,2.911
10,25,21,2.174
10,25,22,1.741
10,25,23,1.589
10,26,0,1.523
10,26,1,1.444
10,26,2,1.449
10,26,3,1.53
10,26,4,1.529
10,26,5,2.33
10,26,6,3.428
10,26,7,3.741
10,26,8,3.342
10,26,9,3.164
10,26,10,3.067
10,26,11,2.998
10,26,12,2.91
10,26,13,2.816
10,26,14,2.764
10,26,15,2.694
10,26,16,2.865
10,26,17,3.125
10,26,18,4.286
10,26,19,4.079
10,26,20,3.337
10,26,21,2.968
10,26,22,2.45
10,26,23,2.168
10,27,0,2.084
10,27,1,1.912
10,27,2,1.762
10,27,3,1.755
10,27,4,1.752
10,27,5,2.157
10,27,6,3.258
10,27,7,3.302
10,27,8,3.212
10,27,9,3.288
10,27,10,3.231
10,27,11,3.012
10,27,12,2.857
10,27,13,2.854
10,27,14,2.6
10,27,15,2.611
10,27,16,2.973
10,27,17,3.311
10,27,18,3.845
10,27,19,3.618
10,27,20,2.898
10,27,21,2.36
10,27,22,2.129
10,27,23,1.833
10,28,0,1.773
10,28,1,1.636
10,28,2,1.391
10,28,3,1.369
10,28,4,1.445
10,28,5,1.637
10,28,6,2.319
10,28,7,2.614
10,28,8,2.603
10,28,9,2.76
10,28,10,2.817
10,28,11,2.721
10,28,12,2.702
10,28,13,2.555
10,28,14,2.534
10,28,15,2.51
10,28,16,2.711
10,28,17,3.012
10,28,18,3.425
10,28,19,3.166
10,28,20,2.71
10,28,21,2.405
10,28,22,2.0
10,28,23,1.666
10,29,0,1.816
10,29,1,1.771
10,29,2,1.766
10,29,3,1.544
10,29,4,1.52
10,29,5,1.496
10,29,6,1.669
10,29,7,1.723
10,29,8,1.923
10,29,9,2.172
10,29,10,2.224
10,29,11,2.133
10,29,12,2.078
10,29,13,2.065
10,29,14,1.971
10,29,15,1.952
10,29,16,2.076
10,29,17,2.688
10,29,18,2.884
10,29,19,2.759
10,29,20,2.574
10,29,21,2.02
10,29,22,1.603
10,29,23,1.586
10,30,0,1.488
10,30,1,1.416
10,30,2,1.322
10,30,3,1.21
10,30,4,1.204
10,30,5,1.27
10,30,6,1.315
10,30,7,1.34
10,30,8,1.678
10,30,9,1.793
10,30,10,1.821
10,30,11,1.819
10,30,12,1.957
10,30,13,2.025
10,30,14,1.822
10,30,15,1.904
10,30,16,2.077
10,30,17,2.617
10,30,18,3.417
10,30,19,2.972
10,30,20,2.492
10,30,21,2.225
10,30,22,1.782
10,30,23,1.529
10,31,0,1.628
10,31,1,1.529
10,31,2,1.429
10,31,3,1.405
10,31,4,1.474
10,31,5,1.766
10,31,6,2.824
10,31,7,2.92
10,31,8,3.028
10,31,9,3.081
10,31,10,3.064
10,31,11,3.172
10,31,12,3.074
10,31,13,2.907
10,31,14,2.8
10,31,15,2.837
10,31,16,2.921
10,31,17,3.424
10,31,18,3.821
10,31,19,3.618
10,31,20,3.27
10,31,21,2.844
10,31,22,2.356
10,31,23,2.161
11,1,0,2.115
11,1,1,1.933
11,1,2,1.884
11,1,3,1.821
11,1,4,1.814
11,1,5,2.149
11,1,6,3.096
11,1,7,3.367
11,1,8,3.165
11,1,9,3.039
11,1,10,3.118
11,1,11,3.096
11,1,12,3.002
11,1,13,2.959
11,1,14,2.86
11,1,15,2.942
11,1,16,3.025
11,1,17,3.684
11,1,18,4.135
11,1,19,3.745
11,1,20,3.293
11,1,21,2.852
11,1,22,2.385
11,1,23,2.102
11,2,0,1.925
11,2,1,1.801
11,2,2,1.754
11,2,3,1.705
11,2,4,1.582
11,2,5,1.507
11,2,6,2.772
11,2,7,2.766
11,2,8,2.867
11,2,9,2.955
11,2,10,2.84
11,2,11,2.881
11,2,12,2.824
11,2,13,2.725
11,2,14,2.643
11,2,15,2.752
11,2,16,2.902
11,2,17,3.521
11,2,18,3.911
11,2,19,3.581
11,2,20,2.97
11,2,21,2.429
11,2,22,2.109
11,2,23,1.988
11,3,0,1.579
11,3,1,1.473
11,3,2,1.383
11,3,3,1.361
11,3,4,1.386
11,3,5,1.514
11,3,6,2.472
11,3,7,2.607
11,3,8,2.641
11,3,9,2.685
11,3,10,2.794
11,3,11,2.847
11,3,12,2.823
11,3,13,2.798
11,3,14,2.773
11,3,15,2.806
11,3,16,3.006
11,3,17,3.659
11,3,18,4.0
11,3,19,3.436
11,3,20,2.865
11,3,21,2.295
11,3,22,1.934
11,3,23,1.856
11,4,0,1.541
11,4,1,1.476
11,4,2,1.426
11,4,3,1.391
11,4,4,1.364
11,4,5,1.457
11,4,6,2.497
11,4,7,2.744
11,4,8,2.611
11,4,9,2.662
11,4,10,2.637
11,4,11,2.662
11,4,12,2.638
11,4,13,2.503
11,4,14,2.406
11,4,15,2.342
11,4,16,2.671
11,4,17,3.031
11,4,18,3.5
11,4,19,3.145
11,4,20,2.649
11,4,21,2.32
11,4,22,2.044
11,4,23,1.87
11,5,0,1.65
11,5,1,1.69
11,5,2,1.473
11,5,3,1.261
11,5,4,1.235
11,5,5,1.337
11,5,6,1.661
11,5,7,1.621
11,5,8,1.998
11,5,9,2.178
11,5,10,2.302
11,5,11,2.122
11,5,12,2.016
11,5,13,1.944
11,5,14,1.748
11,5,15,1.685
11,5,16,2.001
11,5,17,2.539
11,5,18,3.097
11,5,19,2.702
11,5,20,2.444
11,5,21,1.89
11,5,22,1.716
11,5,23,1.67
11,6,0,1.478
11,6,1,1.2365
11,6,2,1.119
11,6,3,1.015
11,6,4,1.017
11,6,5,1.017
11,6,6,1.147
11,6,7,1.165
11,6,8,1.417
11,6,9,1.687
11,6,10,1.63
11,6,11,1.818
11,6,12,1.785
11,6,13,1.672
11,6,14,1.671
11,6,15,1.683
11,6,16,2.56
11,6,17,3.5
11,6,18,3.448
11,6,19,2.94
11,6,20,2.602
11,6,21,2.04
11,6,22,1.647
11,6,23,1.652
11,7,0,1.527
11,7,1,1.415
11,7,2,1.331
11,7,3,1.351
11,7,4,1.483
11,7,5,1.742
11,7,6,3.051
11,7,7,2.9
11,7,8,2.836
11,7,9,2.78
11,7,10,2.729
11,7,11,2.67
11,7,12,2.54
11,7,13,2.501
11,7,14,2.373
11,7,15,2.445
11,7,16,3.026
11,7,17,4.099
11,7,18,3.825
11,7,19,3.098
11,7,20,2.7
11,7,21,2.141
11,7,22,1.752
11,7,23,1.7
11,8,0,1.576
11,8,1,1.49
11,8,2,1.47
11,8,3,1.486
11,8,4,1.515
11,8,5,1.695
11,8,6,2.906
11,8,7,2.928
11,8,8,3.048
11,8,9,2.974
11,8,10,2.851
11,8,11,2.691
11,8,12,2.539
11,8,13,2.608
11,8,14,2.502
11,8,15,2.776
11,8,16,3.49
11,8,17,4.516
11,8,18,4.103
11,8,19,3.309
11,8,20,2.96
11,8,21,2.46
11,8,22,1.954
11,8,23,1.707
11,9,0,1.512
11,9,1,1.415
11,9,2,1.382
11,9,3,1.373
11,9,4,1.353
11,9,5,1.513
11,9,6,2.684
11,9,7,2.633
11,9,8,2.802
11,9,9,2.774
11,9,10,2.853
11,9,11,2.819
11,9,12,2.7
11,9,13,2.627
11,9,14,2.504
11,9,15,2.693
11,9,16,3.668
11,9,17,4.262
11,9,18,4.068
11,9,19,3.385
11,9,20,2.892
11,9,21,2.4
11,9,22,2.011
11,9,23,1.808
11,10,0,1.803
11,10,1,1.748
11,10,2,1.602
11,10,3,1.62
11,10,4,1.616
11,10,5,1.773
11,10,6,2.669
11,10,7,2.706
11,10,8,2.952
11,10,9,3.005
11,10,10,2.906
11,10,11,2.783
11,10,12,2.6
11,10,13,2.522
11,10,14,2.406
11,10,15,2.746
11,10,16,3.702
11,10,17,4.462
11,10,18,4.065
11,10,19,3.325
11,10,20,2.851
11,10,21,2.507
11,10,22,1.839
11,10,23,1.899
11,11,0,1.771
11,11,1,1.774
11,11,2,1.619
11,11,3,1.684
11,11,4,1.669
11,11,5,1.45
11,11,6,2.427
11,11,7,2.466
11,11,8,2.548
11,11,9,2.516
11,11,10,2.415
11,11,11,2.36
11,11,12,2.191
11,11,13,2.193
11,11,14,2.072
11,11,15,2.133
11,11,16,2.911
11,11,17,3.511
11,11,18,3.102
11,11,19,2.766
11,11,20,2.453
11,11,21,2.279
11,11,22,1.911
11,11,23,1.823
11,12,0,1.815
11,12,1,1.775
11,12,2,1.609
11,12,3,1.661
11,12,4,1.699
11,12,5,1.783
11,12,6,1.968
11,12,7,2.062
11,12,8,2.364
11,12,9,2.547
11,12,10,2.431
11,12,11,2.175
11,12,12,2.097
11,12,13,2.039
11,12,14,1.884
11,12,15,1.952
11,12,16,2.813
11,12,17,3.385
11,12,18,3.378
11,12,19,2.998
11,12,20,2.649
11,12,21,2.386
11,12,22,2.011
11,12,23,1.788
11,13,0,1.842
11,13,1,1.729
11,13,2,1.68
11,13,3,1.703
11,13,4,1.637
11,13,5,1.617
11,13,6,1.721
11,13,7,1.696
11,13,8,2.076
11,13,9,2.164
11,13,10,2.188
11,13,11,1.919
11,13,12,1.859
11,13,13,1.783
11,13,14,1.798
11,13,15,1.858
11,13,16,2.716
11,13,17,3.555
11,13,18,3.2
11,13,19,2.8
11,13,20,2.385
11,13,21,2.085
11,13,22,1.811
11,13,23,1.679
11,14,0,1.584
11,14,1,1.525
11,14,2,1.367
11,14,3,1.403
11,14,4,1.554
11,14,5,1.566
11,14,6,2.57
11,14,7,2.676
11,14,8,2.952
11,14,9,2.952
11,14,10,2.777
11,14,11,2.619
11,14,12,2.534
11,14,13,2.488
11,14,14,2.469
11,14,15,2.606
11,14,16,3.465
11,14,17,4.307
11,14,18,3.933
11,14,19,3.411
11,14,20,3.083
11,14,21,2.647
11,14,22,2.131
11,14,23,1.962
11,15,0,1.589
11,15,1,1.478
11,15,2,1.355
11,15,3,1.344
11,15,4,1.46
11,15,5,1.593
11,15,6,2.568
11,15,7,2.707
11,15,8,3.1
11,15,9,2.955
11,15,10,2.879
11,15,11,2.765
11,15,12,2.696
11,15,13,2.674
11,15,14,2.587
11,15,15,2.771
11,15,16,3.287
11,15,17,3.994
11,15,18,3.548
11,15,19,3.272
11,15,20,2.856
11,15,21,2.551
11,15,22,2.112
11,15,23,2.0
11,16,0,1.604
11,16,1,1.441
11,16,2,1.287
11,16,3,1.25
11,16,4,1.348
11,16,5,1.515
11,16,6,2.382
11,16,7,2.731
11,16,8,2.757
11,16,9,2.643
11,16,10,2.643
11,16,11,2.506
11,16,12,2.39
11,16,13,2.404
11,16,14,2.238
11,16,15,2.482
11,16,16,3.272
11,16,17,3.8
11,16,18,3.275
11,16,19,3.082
11,16,20,2.67
11,16,21,2.28
11,16,22,1.955
11,16,23,1.857
11,17,0,1.705
11,17,1,1.59
11,17,2,1.439
11,17,3,1.43
11,17,4,1.458
11,17,5,1.667
11,17,6,2.438
11,17,7,2.79
11,17,8,2.657
11,17,9,2.634
11,17,10,2.634
11,17,11,2.482
11,17,12,2.336
11,17,13,2.278
11,17,14,2.184
11,17,15,2.303
11,17,16,3.134
11,17,17,3.802
11,17,18,3.268
11,17,19,3.005
11,17,20,2.645
11,17,21,2.406
11,17,22,2.119
11,17,23,1.856
11,18,0,1.851
11,18,1,1.676
11,18,2,1.533
11,18,3,1.537
11,18,4,1.644
11,18,5,1.799
11,18,6,2.601
11,18,7,2.767
11,18,8,2.779
11,18,9,2.726
11,18,10,2.555
11,18,11,2.41
11,18,12,2.322
11,18,13,2.297
11,18,14,2.255
11,18,15,2.314
11,18,16,3.303
11,18,17,4.052
11,18,18,3.247
11,18,19,3.084
11,18,20,2.434
11,18,21,2.277
11,18,22,2.003
11,18,23,1.772
11,19,0,1.715
11,19,1,1.471
11,19,2,1.444
11,19,3,1.418
11,19,4,1.541
11,19,5,1.504
11,19,6,1.51
11,19,7,1.514
11,19,8,1.842
11,19,9,2.169
11,19,10,2.328
11,19,11,2.082
11,19,12,2.1
11,19,13,2.301
11,19,14,2.082
11,19,15,2.006
11,19,16,2.86
11,19,17,3.298
11,19,18,3.209
11,19,19,2.954
11,19,20,2.492
11,19,21,1.975
11,19,22,1.966
11,19,23,1.53
11,20,0,1.9
11,20,1,1.835
11,20,2,1.71
11,20,3,1.706
11,20,4,1.637
11,20,5,1.566
11,20,6,1.52
11,20,7,1.624
11,20,8,2.1
11,20,9,2.312
11,20,10,2.359
11,20,11,2.345
11,20,12,2.306
11,20,13,2.288
11,20,14,2.254
11,20,15,2.235
11,20,16,3.399
11,20,17,4.0
11,20,18,3.777
11,20,19,3.5
11,20,20,2.904
11,20,21,2.419
11,20,22,2.5
11,20,23,2.122
11,21,0,2.398
11,21,1,2.136
11,21,2,1.978
11,21,3,1.866
11,21,4,1.954
11,21,5,2.388
11,21,6,3.428
11,21,7,3.434
11,21,8,3.692
11,21,9,3.723
11,21,10,3.593
11,21,11,3.472
11,21,12,3.304
11,21,13,3.203
11,21,14,3.173
11,21,15,3.33
11,21,16,4.3
11,21,17,5.304
11,21,18,4.839
11,21,19,4.287
11,21,20,3.513
11,21,21,3.105
11,21,22,2.737
11,21,23,2.537
11,22,0,2.265
11,22,1,2.027
11,22,2,1.959
11,22,3,1.762
11,22,4,1.911
11,22,5,2.302
11,22,6,3.151
11,22,7,3.199
11,22,8,3.472
11,22,9,3.525
11,22,10,3.454
11,22,11,3.317
11,22,12,3.024
11,22,13,2.96
11,22,14,2.883
11,22,15,2.94
11,22,16,3.688
11,22,17,4.825
11,22,18,4.467
11,22,19,3.903
11,22,20,3.439
11,22,21,3.116
11,22,22,2.727
11,22,23,2.598
11,23,0,2.766
11,23,1,2.511
11,23,2,2.392
11,23,3,2.354
11,23,4,2.475
11,23,5,2.82
11,23,6,3.557
11,23,7,3.674
11,23,8,3.706
11,23,9,3.566
11,23,10,3.33
11,23,11,3.071
11,23,12,2.888
11,23,13,2.829
11,23,14,2.769
11,23,15,2.858
11,23,16,3.938
11,23,17,4.553
11,23,18,4.028
11,23,19,3.926
11,23,20,3.345
11,23,21,3.006
11,23,22,2.747
11,23,23,2.651
11,24,0,2.571
11,24,1,2.374
11,24,2,2.218
11,24,3,2.225
11,24,4,2.186
11,24,5,2.208
11,24,6,2.706
11,24,7,2.557
11,24,8,2.85
11,24,9,3.01
11,24,10,2.964
11,24,11,2.961
11,24,12,2.743
11,24,13,2.587
11,24,14,2.405
11,24,15,2.462
11,24,16,2.848
11,24,17,3.422
11,24,18,3.172
11,24,19,3.099
11,24,20,2.754
11,24,21,2.559
11,24,22,2.298
11,24,23,2.21
11,25,0,2.333
11,25,1,2.258
11,25,2,2.115
11,25,3,2.062
11,25,4,1.994
11,25,5,1.998
11,25,6,2.471
11,25,7,2.407
11,25,8,2.567
11,25,9,2.715
11,25,10,2.725
11,25,11,2.772
11,25,12,2.643
11,25,13,2.603
11,25,14,2.529
11,25,15,2.603
11,25,16,3.082
11,25,17,3.655
11,25,18,3.445
11,25,19,3.22
11,25,20,2.956
11,25,21,2.646
11,25,22,2.493
11,25,23,2.26
11,26,0,2.587
11,26,1,2.236
11,26,2,2.065
11,26,3,2.067
11,26,4,2.078
11,26,5,2.075
11,26,6,2.501
11,26,7,2.456
11,26,8,2.744
11,26,9,2.928
11,26,10,2.965
11,26,11,2.866
11,26,12,2.749
11,26,13,2.578
11,26,14,2.574
11,26,15,2.627
11,26,16,3.224
11,26,17,3.92
11,26,18,3.688
11,26,19,3.467
11,26,20,3.053
11,26,21,2.826
11,26,22,2.714
11,26,23,2.483
11,27,0,2.835
11,27,1,2.557
11,27,2,2.344
11,27,3,2.359
11,27,4,2.397
11,27,5,2.416
11,27,6,2.773
11,27,7,2.224
11,27,8,2.609
11,27,9,2.809
11,27,10,2.838
11,27,11,2.857
11,27,12,2.795
11,27,13,2.751
11,27,14,2.764
11,27,15,2.81
11,27,16,3.69
11,27,17,4.511
11,27,18,4.057
11,27,19,3.987
11,27,20,3.524
11,27,21,3.245
11,27,22,2.918
11,27,23,2.81
11,28,0,2.916
11,28,1,2.775
11,28,2,2.759
11,28,3,2.764
11,28,4,2.914
11,28,5,3.061
11,28,6,3.733
11,28,7,3.807
11,28,8,4.011
11,28,9,4.051
11,28,10,3.697
11,28,11,3.497
11,28,12,3.396
11,28,13,3.241
11,28,14,3.109
11,28,15,3.215
11,28,16,4.117
11,28,17,4.88
11,28,18,4.465
11,28,19,4.259
11,28,20,3.575
11,28,21,3.225
11,28,22,2.999
11,28,23,2.796
11,29,0,2.77
11,29,1,2.628
11,29,2,2.414
11,29,3,2.47
11,29,4,2.505
11,29,5,2.778
11,29,6,3.071
11,29,7,3.107
11,29,8,3.373
11,29,9,3.422
11,29,10,3.134
11,29,11,3.221
11,29,12,3.022
11,29,13,3.022
11,29,14,3.022
11,29,15,3.093
11,29,16,4.227
11,29,17,4.748
11,29,18,4.056
11,29,19,3.7
11,29,20,3.263
11,29,21,3.013
11,29,22,2.81
11,29,23,2.568
11,30,0,2.383
11,30,1,2.206
11,30,2,2.09
11,30,3,2.11
11,30,4,2.173
11,30,5,2.304
11,30,6,2.847
11,30,7,3.057
11,30,8,3.247
11,30,9,3.366
11,30,10,3.359
11,30,11,3.313
11,30,12,3.228
11,30,13,3.158
11,30,14,3.079
11,30,15,3.305
11,30,16,3.851
11,30,17,4.171
11,30,18,3.835
11,30,19,3.569
11,30,20,3.259
11,30,21,2.849
11,30,22,2.463
11,30,23,2.363
12,1,0,2.1
12,1,1,1.927
12,1,2,1.808
12,1,3,1.817
12,1,4,1.954
12,1,5,2.094
12,1,6,2.831
12,1,7,2.851
12,1,8,2.916
12,1,9,3.071
12,1,10,3.084
12,1,11,3.124
12,1,12,3.085
12,1,13,3.002
12,1,14,3.014
12,1,15,3.011
12,1,16,3.68
12,1,17,4.173
12,1,18,3.925
12,1,19,3.598
12,1,20,3.267
12,1,21,2.882
12,1,22,2.504
12,1,23,2.447
12,2,0,2.19
12,2,1,2.021
12,2,2,1.886
12,2,3,1.867
12,2,4,1.934
12,2,5,2.268
12,2,6,3.049
12,2,7,3.185
12,2,8,3.385
12,2,9,3.385
12,2,10,3.342
12,2,11,3.208
12,2,12,2.974
12,2,13,2.967
12,2,14,3.008
12,2,15,3.071
12,2,16,3.8
12,2,17,4.364
12,2,18,4.161
12,2,19,3.768
12,2,20,3.458
12,2,21,3.104
12,2,22,2.762
12,2,23,2.613
12,3,0,3.049
12,3,1,2.681
12,3,2,2.627
12,3,3,2.583
12,3,4,2.566
12,3,5,2.607
12,3,6,3.008
12,3,7,3.052
12,3,8,3.226
12,3,9,3.517
12,3,10,3.355
12,3,11,3.341
12,3,12,3.119
12,3,13,3.071
12,3,14,3.038
12,3,15,3.088
12,3,16,4.05
12,3,17,4.884
12,3,18,4.604
12,3,19,4.349
12,3,20,3.828
12,3,21,3.515
12,3,22,3.125
12,3,23,2.898
12,4,0,3.186
12,4,1,2.96
12,4,2,2.873
12,4,3,2.798
12,4,4,2.799
12,4,5,2.837
12,4,6,3.212
12,4,7,3.191
12,4,8,3.416
12,4,9,3.597
12,4,10,3.377
12,4,11,3.31
12,4,12,3.331
12,4,13,3.213
12,4,14,3.187
12,4,15,3.249
12,4,16,4.384
12,4,17,5.237
12,4,18,5.118
12,4,19,4.893
12,4,20,4.573
12,4,21,3.903
12,4,22,3.427
12,4,23,3.098
12,5,0,3.505
12,5,1,3.328
12,5,2,3.157
12,5,3,3.125
12,5,4,3.121
12,5,5,3.48
12,5,6,4.351
12,5,7,4.636
12,5,8,4.638
12,5,9,4.729
12,5,10,4.552
12,5,11,4.485
12,5,12,4.306
12,5,13,4.264
12,5,14,4.213
12,5,15,4.313
12,5,16,5.245
12,5,17,5.955
12,5,18,6.002
12,5,19,5.54
12,5,20,4.853
12,5,21,4.464
12,5,22,4.008
12,5,23,3.688
12,6,0,3.372
12,6,1,3.115
12,6,2,3.352
12,6,3,3.378
12,6,4,3.348
12,6,5,3.472
12,6,6,4.156
12,6,7,4.367
12,6,8,4.469
12,6,9,4.629
12,6,10,4.617
12,6,11,4.491
12,6,12,4.325
12,6,13,4.357
12,6,14,4.331
12,6,15,4.339
12,6,16,5.492
12,6,17,6.327
12,6,18,5.877
12,6,19,5.381
12,6,20,4.735
12,6,21,4.023
12,6,22,3.648
12,6,23,3.364
12,7,0,3.197
12,7,1,3.054
12,7,2,3.078
12,7,3,3.091
12,7,4,3.105
12,7,5,3.17
12,7,6,3.971
12,7,7,4.66
12,7,8,4.459
12,7,9,4.487
12,7,10,4.312
12,7,11,4.194
12,7,12,3.973
12,7,13,3.874
12,7,14,3.842
12,7,15,3.91
12,7,16,5.071
12,7,17,6.055
12,7,18,5.431
12,7,19,5.075
12,7,20,4.419
12,7,21,3.876
12,7,22,3.395
12,7,23,3.279
12,8,0,3.031
12,8,1,2.948
12,8,2,2.715
12,8,3,2.855
12,8,4,3.003
12,8,5,3.169
12,8,6,4.242
12,8,7,4.629
12,8,8,4.547
12,8,9,4.455
12,8,10,4.289
12,8,11,4.13
12,8,12,3.93
12,8,13,3.825
12,8,14,3.767
12,8,15,3.919
12,8,16,5.029
12,8,17,6.245
12,8,18,5.744
12,8,19,5.162
12,8,20,4.555
12,8,21,4.128
12,8,22,3.758
12,8,23,3.516
12,9,0,3.709
12,9,1,3.485
12,9,2,3.61
12,9,3,3.485
12,9,4,3.437
12,9,5,3.662
12,9,6,4.925
12,9,7,5.182
12,9,8,5.171
12,9,9,5.016
12,9,10,4.912
12,9,11,4.829
12,9,12,4.722
12,9,13,4.674
12,9,14,4.627
12,9,15,4.69
12,9,16,5.898
12,9,17,6.957
12,9,18,6.402
12,9,19,5.965
12,9,20,5.487
12,9,21,4.662
12,9,22,4.507
12,9,23,4.334
12,10,0,5.165
12,10,1,4.817
12,10,2,4.578
12,10,3,4.479
12,10,4,4.346
12,10,5,4.425
12,10,6,4.887
12,10,7,5.333
12,10,8,5.476
12,10,9,5.656
12,10,10,5.858
12,10,11,5.716
12,10,12,5.499
12,10,13,5.307
12,10,14,4.823
12,10,15,4.897
12,10,16,5.985
12,10,17,6.988
12,10,18,6.477
12,10,19,6.433
12,10,20,5.996
12,10,21,5.914
12,10,22,5.292
12,10,23,4.824
12,11,0,4.569
12,11,1,4.327
12,11,2,4.158
12,11,3,4.206
12,11,4,4.239
12,11,5,4.239
12,11,6,4.163
12,11,7,4.26
12,11,8,4.309
12,11,9,4.938
12,11,10,4.891
12,11,11,4.931
12,11,12,4.562
12,11,13,4.389
12,11,14,4.329
12,11,15,4.473
12,11,16,5.435
12,11,17,6.566
12,11,18,6.234
12,11,19,6.005
12,11,20,5.702
12,11,21,5.483
12,11,22,4.822
12,11,23,4.33
12,12,0,3.614
12,12,1,3.481
12,12,2,3.281
12,12,3,3.239
12,12,4,3.333
12,12,5,3.802
12,12,6,4.853
12,12,7,4.838
12,12,8,5.197
12,12,9,5.173
12,12,10,5.012
12,12,11,4.972
12,12,12,4.763
12,12,13,4.628
12,12,14,4.599
12,12,15,4.688
12,12,16,5.504
12,12,17,6.068
12,12,18,6.105
12,12,19,5.779
12,12,20,5.127
12,12,21,5.043
12,12,22,4.244
12,12,23,4.169
12,13,0,3.972
12,13,1,3.787
12,13,2,3.515
12,13,3,3.567
12,13,4,3.496
12,13,5,3.984
12,13,6,4.767
12,13,7,5.177
12,13,8,5.082
12,13,9,5.018
12,13,10,5.051
12,13,11,5.005
12,13,12,4.692
12,13,13,4.567
12,13,14,4.524
12,13,15,4.604
12,13,16,5.687
12,13,17,6.85
12,13,18,6.184
12,13,19,5.756
12,13,20,5.339
12,13,21,5.215
12,13,22,4.389
12,13,23,4.076
12,14,0,4.068
12,14,1,4.0
12,14,2,3.648
12,14,3,3.641
12,14,4,3.783
12,14,5,4.056
12,14,6,4.904
