month,day_of_month,hour,solar_kw
11,8,16,2.61
11,8,17,0.0
11,8,18,0.0
11,8,19,0.0
11,8,20,0.0
11,8,21,0.0
11,8,22,0.0
11,8,23,0.0
11,9,0,0.0
11,9,1,0.0
11,9,2,0.0
11,9,3,0.0
11,9,4,0.0
11,9,5,0.0
11,9,6,0.0
11,9,7,3.26
11,9,8,6.68
11,9,9,9.46
11,9,10,12.11
11,9,11,15.39
11,9,12,10.22
11,9,13,13.33
11,9,14,9.08
11,9,15,4.8
11,9,16,0.82
11,9,17,0.0
11,9,18,0.0
11,9,19,0.0
11,9,20,0.0
11,9,21,0.0
11,9,22,0.0
11,9,23,0.0
11,10,0,0.0
11,10,1,0.0
11,10,2,0.0
11,10,3,0.0
11,10,4,0.0
11,10,5,0.0
11,10,6,0.0
11,10,7,13.2
11,10,8,31.79
11,10,9,48.35
11,10,10,59.3
11,10,11,62.66
11,10,12,59.66
11,10,13,48.86
11,10,14,34.19
11,10,15,16.4
11,10,16,1.91
11,10,17,0.0
11,10,18,0.0
11,10,19,0.0
11,10,20,0.0
11,10,21,0.0
11,10,22,0.0
11,10,23,0.0
11,11,0,0.0
11,11,1,0.0
11,11,2,0.0
11,11,3,0.0
11,11,4,0.0
11,11,5,0.0
11,11,6,0.0
11,11,7,10.58
11,11,8,26.93
11,11,9,41.32
11,11,10,51.45
11,11,11,56.03
11,11,12,59.93
11,11,13,50.03
11,11,14,36.99
11,11,15,18.74
11,11,16,2.52
11,11,17,0.0
11,11,18,0.0
11,11,19,0.0
11,11,20,0.0
11,11,21,0.0
11,11,22,0.0
11,11,23,0.0
11,12,0,0.0
11,12,1,0.0
11,12,2,0.0
11,12,3,0.0
11,12,4,0.0
11,12,5,0.0
11,12,6,0.0
11,12,7,13.33
11,12,8,33.52
11,12,9,50.96
11,12,10,62.71
11,12,11,67.5
11,12,12,65.12
11,12,13,55.76
11,12,14,40.37
11,12,15,20.53
11,12,16,2.45
11,12,17,0.0
11,12,18,0.0
11,12,19,0.0
11,12,20,0.0
11,12,21,0.0
11,12,22,0.0
11,12,23,0.0
11,13,0,0.0
11,13,1,0.0
11,13,2,0.0
11,13,3,0.0
11,13,4,0.0
11,13,5,0.0
11,13,6,0.0
11,13,7,10.76
11,13,8,29.64
11,13,9,46.82
11,13,10,58.98
11,13,11,66.1
11,13,12,63.89
11,13,13,54.63
11,13,14,39.46
11,13,15,19.95
11,13,16,2.26
11,13,17,0.0
11,13,18,0.0
11,13,19,0.0
11,13,20,0.0
11,13,21,0.0
11,13,22,0.0
11,13,23,0.0
11,14,0,0.0
11,14,1,0.0
11,14,2,0.0
11,14,3,0.0
11,14,4,0.0
11,14,5,0.0
11,14,6,0.0
11,14,7,11.78
11,14,8,31.86
11,14,9,49.12
11,14,10,60.77
11,14,11,64.25
11,14,12,51.38
11,14,13,32.4
11,14,14,21.64
11,14,15,11.09
11,14,16,1.09
11,14,17,0.0
11,14,18,0.0
11,14,19,0.0
11,14,20,0.0
11,14,21,0.0
11,14,22,0.0
11,14,23,0.0
11,15,0,0.0
11,15,1,0.0
11,15,2,0.0
11,15,3,0.0
11,15,4,0.0
11,15,5,0.0
11,15,6,0.0
11,15,7,2.96
11,15,8,7.18
11,15,9,10.89
11,15,10,12.84
11,15,11,12.6
11,15,12,24.89
11,15,13,23.64
11,15,14,17.65
11,15,15,9.07
11,15,16,1.21
11,15,17,0.0
11,15,18,0.0
11,15,19,0.0
11,15,20,0.0
11,15,21,0.0
11,15,22,0.0
11,15,23,0.0
11,16,0,0.0
11,16,1,0.0
11,16,2,0.0
11,16,3,0.0
11,16,4,0.0
11,16,5,0.0
11,16,6,0.0
11,16,7,9.34
11,16,8,28.06
11,16,9,44.65
11,16,10,56.06
11,16,11,58.67
11,16,12,52.61
11,16,13,43.22
11,16,14,28.58
11,16,15,12.74
11,16,16,1.11
11,16,17,0.0
11,16,18,0.0
11,16,19,0.0
11,16,20,0.0
11,16,21,0.0
11,16,22,0.0
11,16,23,0.0
11,17,0,0.0
11,17,1,0.0
11,17,2,0.0
11,17,3,0.0
11,17,4,0.0
11,17,5,0.0
11,17,6,0.0
11,17,7,9.03
11,17,8,27.88
11,17,9,44.53
11,17,10,56.11
11,17,11,60.64
11,17,12,59.01
11,17,13,50.09
11,17,14,35.3
11,17,15,16.72
11,17,16,1.53
11,17,17,0.0
11,17,18,0.0
11,17,19,0.0
11,17,20,0.0
11,17,21,0.0
11,17,22,0.0
11,17,23,0.0
11,18,0,0.0
11,18,1,0.0
11,18,2,0.0
11,18,3,0.0
11,18,4,0.0
11,18,5,0.0
11,18,6,0.0
11,18,7,8.59
11,18,8,27.45
11,18,9,44.12
11,18,10,55.56
11,18,11,60.89
11,18,12,58.81
11,18,13,50.16
11,18,14,35.41
11,18,15,16.86
11,18,16,1.53
11,18,17,0.0
11,18,18,0.0
11,18,19,0.0
11,18,20,0.0
11,18,21,0.0
11,18,22,0.0
11,18,23,0.0
11,19,0,0.0
11,19,1,0.0
11,19,2,0.0
11,19,3,0.0
11,19,4,0.0
11,19,5,0.0
11,19,6,0.0
11,19,7,8.5
11,19,8,27.38
11,19,9,43.92
11,19,10,55.15
11,19,11,60.67
11,19,12,58.47
11,19,13,47.23
11,19,14,31.65
11,19,15,14.2
11,19,16,1.19
11,19,17,0.0
11,19,18,0.0
11,19,19,0.0
11,19,20,0.0
11,19,21,0.0
11,19,22,0.0
11,19,23,0.0
11,20,0,0.0
11,20,1,0.0
11,20,2,0.0
11,20,3,0.0
11,20,4,0.0
11,20,5,0.0
11,20,6,0.0
11,20,7,3.11
11,20,8,12.87
11,20,9,20.83
11,20,10,27.03
11,20,11,28.91
11,20,12,27.89
11,20,13,14.83
11,20,14,12.9
11,20,15,5.86
11,20,16,0.72
11,20,17,0.0
11,20,18,0.0
11,20,19,0.0
11,20,20,0.0
11,20,21,0.0
11,20,22,0.0
11,20,23,0.0
11,21,0,0.0
11,21,1,0.0
11,21,2,0.0
11,21,3,0.0
11,21,4,0.0
11,21,5,0.0
11,21,6,0.0
11,21,7,4.55
11,21,8,14.1
11,21,9,19.89
11,21,10,22.41
11,21,11,24.59
11,21,12,26.53
11,21,13,28.05
11,21,14,20.45
11,21,15,10.59
11,21,16,1.15
11,21,17,0.0
11,21,18,0.0
11,21,19,0.0
11,21,20,0.0
11,21,21,0.0
11,21,22,0.0
11,21,23,0.0
11,22,0,0.0
11,22,1,0.0
11,22,2,0.0
11,22,3,0.0
11,22,4,0.0
11,22,5,0.0
11,22,6,0.0
11,22,7,4.61
11,22,8,16.55
11,22,9,28.92
11,22,10,37.23
11,22,11,39.52
11,22,12,43.6
11,22,13,37.13
11,22,14,26.28
11,22,15,12.46
11,22,16,1.18
11,22,17,0.0
11,22,18,0.0
11,22,19,0.0
11,22,20,0.0
11,22,21,0.0
11,22,22,0.0
11,22,23,0.0
11,23,0,0.0
11,23,1,0.0
11,23,2,0.0
11,23,3,0.0
11,23,4,0.0
11,23,5,0.0
11,23,6,0.0
11,23,7,7.74
11,23,8,27.44
11,23,9,45.14
11,23,10,57.29
11,23,11,62.32
11,23,12,58.79
11,23,13,47.54
11,23,14,31.89
11,23,15,14.23
11,23,16,1.03
11,23,17,0.0
11,23,18,0.0
11,23,19,0.0
11,23,20,0.0
11,23,21,0.0
11,23,22,0.0
11,23,23,0.0
11,24,0,0.0
11,24,1,0.0
11,24,2,0.0
11,24,3,0.0
11,24,4,0.0
11,24,5,0.0
11,24,6,0.0
11,24,7,2.87
11,24,8,9.7
11,24,9,15.83
11,24,10,20.56
11,24,11,21.55
11,24,12,17.48
11,24,13,16.05
11,24,14,11.52
11,24,15,4.77
11,24,16,0.52
11,24,17,0.0
11,24,18,0.0
11,24,19,0.0
11,24,20,0.0
11,24,21,0.0
11,24,22,0.0
11,24,23,0.0
11,25,0,0.0
11,25,1,0.0
11,25,2,0.0
11,25,3,0.0
11,25,4,0.0
11,25,5,0.0
11,25,6,0.0
11,25,7,2.53
11,25,8,13.97
11,25,9,28.01
11,25,10,28.78
11,25,11,35.88
11,25,12,25.81
11,25,13,17.06
11,25,14,11.42
11,25,15,4.75
11,25,16,0.47
11,25,17,0.0
11,25,18,0.0
11,25,19,0.0
11,25,20,0.0
11,25,21,0.0
11,25,22,0.0
11,25,23,0.0
11,26,0,0.0
11,26,1,0.0
11,26,2,0.0
11,26,3,0.0
11,26,4,0.0
11,26,5,0.0
11,26,6,0.0
11,26,7,2.79
11,26,8,11.79
11,26,9,21.13
11,26,10,28.73
11,26,11,30.37
11,26,12,28.96
11,26,13,24.4
11,26,14,18.03
11,26,15,9.2
11,26,16,0.83
11,26,17,0.0
11,26,18,0.0
11,26,19,0.0
11,26,20,0.0
11,26,21,0.0
11,26,22,0.0
11,26,23,0.0
11,27,0,0.0
11,27,1,0.0
11,27,2,0.0
11,27,3,0.0
11,27,4,0.0
11,27,5,0.0
11,27,6,0.0
11,27,7,4.73
11,27,8,20.88
11,27,9,36.09
11,27,10,46.45
11,27,11,53.17
11,27,12,47.92
11,27,13,37.35
11,27,14,24.74
11,27,15,10.83
11,27,16,0.71
11,27,17,0.0
11,27,18,0.0
11,27,19,0.0
11,27,20,0.0
11,27,21,0.0
11,27,22,0.0
11,27,23,0.0
11,28,0,0.0
11,28,1,0.0
11,28,2,0.0
11,28,3,0.0
11,28,4,0.0
11,28,5,0.0
11,28,6,0.0
11,28,7,5.09
11,28,8,22.72
11,28,9,39.2
11,28,10,50.71
11,28,11,56.01
11,28,12,53.74
11,28,13,43.38
11,28,14,28.5
11,28,15,12.28
11,28,16,0.8
11,28,17,0.0
11,28,18,0.0
11,28,19,0.0
11,28,20,0.0
11,28,21,0.0
11,28,22,0.0
11,28,23,0.0
11,29,0,0.0
11,29,1,0.0
11,29,2,0.0
11,29,3,0.0
11,29,4,0.0
11,29,5,0.0
11,29,6,0.0
11,29,7,0.91
11,29,8,3.26
11,29,9,4.85
11,29,10,5.64
11,29,11,5.09
11,29,12,5.03
11,29,13,13.99
11,29,14,9.49
11,29,15,3.88
11,29,16,0.35
11,29,17,0.0
11,29,18,0.0
11,29,19,0.0
11,29,20,0.0
11,29,21,0.0
11,29,22,0.0
11,29,23,0.0
11,30,0,0.0
11,30,1,0.0
11,30,2,0.0
11,30,3,0.0
11,30,4,0.0
11,30,5,0.0
11,30,6,0.0
11,30,7,1.47
11,30,8,5.82
11,30,9,9.3
11,30,10,9.88
11,30,11,9.41
11,30,12,7.11
11,30,13,4.49
11,30,14,3.71
11,30,15,2.0
11,30,16,0.24
11,30,17,0.0
11,30,18,0.0
11,30,19,0.0
11,30,20,0.0
11,30,21,0.0
11,30,22,0.0
11,30,23,0.0
12,1,0,0.0
12,1,1,0.0
12,1,2,0.0
12,1,3,0.0
12,1,4,0.0
12,1,5,0.0
12,1,6,0.0
12,1,7,4.29
12,1,8,21.01
12,1,9,36.29
12,1,10,47.56
12,1,11,51.7
12,1,12,32.21
12,1,13,26.63
12,1,14,18.04
12,1,15,7.69
12,1,16,0.47
12,1,17,0.0
12,1,18,0.0
12,1,19,0.0
12,1,20,0.0
12,1,21,0.0
12,1,22,0.0
12,1,23,0.0
12,2,0,0.0
12,2,1,0.0
12,2,2,0.0
12,2,3,0.0
12,2,4,0.0
12,2,5,0.0
12,2,6,0.0
12,2,7,4.03
12,2,8,20.13
12,2,9,35.58
12,2,10,47.89
12,2,11,53.0
12,2,12,45.41
12,2,13,35.69
12,2,14,22.67
12,2,15,9.12
12,2,16,0.53
12,2,17,0.0
12,2,18,0.0
12,2,19,0.0
12,2,20,0.0
12,2,21,0.0
12,2,22,0.0
12,2,23,0.0
12,3,0,0.0
12,3,1,0.0
12,3,2,0.0
12,3,3,0.0
12,3,4,0.0
12,3,5,0.0
12,3,6,0.0
12,3,7,3.28
12,3,8,18.47
12,3,9,33.54
12,3,10,43.75
12,3,11,43.61
12,3,12,38.3
12,3,13,32.35
12,3,14,22.93
12,3,15,10.5
12,3,16,0.63
12,3,17,0.0
12,3,18,0.0
12,3,19,0.0
12,3,20,0.0
12,3,21,0.0
12,3,22,0.0
12,3,23,0.0
12,4,0,0.0
12,4,1,0.0
12,4,2,0.0
12,4,3,0.0
12,4,4,0.0
12,4,5,0.0
12,4,6,0.0
12,4,7,3.89
12,4,8,19.99
12,4,9,35.76
12,4,10,47.02
12,4,11,52.5
12,4,12,50.17
12,4,13,41.07
12,4,14,27.23
12,4,15,11.53
12,4,16,0.66
12,4,17,0.0
12,4,18,0.0
12,4,19,0.0
12,4,20,0.0
12,4,21,0.0
12,4,22,0.0
12,4,23,0.0
12,5,0,0.0
12,5,1,0.0
12,5,2,0.0
12,5,3,0.0
12,5,4,0.0
12,5,5,0.0
12,5,6,0.0
12,5,7,1.85
12,5,8,9.75
12,5,9,17.17
12,5,10,21.85
12,5,11,34.19
12,5,12,44.16
12,5,13,37.29
12,5,14,26.11
12,5,15,11.4
12,5,16,0.76
12,5,17,0.0
12,5,18,0.0
12,5,19,0.0
12,5,20,0.0
12,5,21,0.0
12,5,22,0.0
12,5,23,0.0
12,6,0,0.0
12,6,1,0.0
12,6,2,0.0
12,6,3,0.0
12,6,4,0.0
12,6,5,0.0
12,6,6,0.0
12,6,7,2.74
12,6,8,13.01
12,6,9,23.05
12,6,10,29.67
12,6,11,31.81
12,6,12,26.69
12,6,13,7.38
12,6,14,8.35
12,6,15,3.94
12,6,16,0.35
12,6,17,0.0
12,6,18,0.0
12,6,19,0.0
12,6,20,0.0
12,6,21,0.0
12,6,22,0.0
12,6,23,0.0
12,7,0,0.0
12,7,1,0.0
12,7,2,0.0
12,7,3,0.0
12,7,4,0.0
12,7,5,0.0
12,7,6,0.0
12,7,7,1.83
12,7,8,9.2
12,7,9,13.99
12,7,10,18.74
12,7,11,20.98
12,7,12,20.89
12,7,13,23.12
12,7,14,15.84
12,7,15,7.07
12,7,16,0.61
12,7,17,0.0
12,7,18,0.0
12,7,19,0.0
12,7,20,0.0
12,7,21,0.0
12,7,22,0.0
12,7,23,0.0
12,8,0,0.0
12,8,1,0.0
12,8,2,0.0
12,8,3,0.0
12,8,4,0.0
12,8,5,0.0
12,8,6,0.0
12,8,7,1.28
12,8,8,7.19
12,8,9,13.13
12,8,10,17.52
12,8,11,21.91
12,8,12,25.67
12,8,13,24.94
12,8,14,19.07
12,8,15,9.37
12,8,16,0.72
12,8,17,0.0
12,8,18,0.0
12,8,19,0.0
12,8,20,0.0
12,8,21,0.0
12,8,22,0.0
12,8,23,0.0
12,9,0,0.0
12,9,1,0.0
12,9,2,0.0
12,9,3,0.0
12,9,4,0.0
12,9,5,0.0
12,9,6,0.0
12,9,7,3.12
12,9,8,19.44
12,9,9,35.85
12,9,10,48.45
12,9,11,43.72
12,9,12,32.42
12,9,13,26.88
12,9,14,20.43
12,9,15,10.06
12,9,16,0.77
12,9,17,0.0
12,9,18,0.0
12,9,19,0.0
12,9,20,0.0
12,9,21,0.0
12,9,22,0.0
12,9,23,0.0
12,10,0,0.0
12,10,1,0.0
12,10,2,0.0
12,10,3,0.0
12,10,4,0.0
12,10,5,0.0
12,10,6,0.0
12,10,7,2.43
12,10,8,14.85
12,10,9,27.23
12,10,10,35.9
12,10,11,37.04
12,10,12,32.36
12,10,13,28.56
12,10,14,21.3
12,10,15,9.72
12,10,16,0.67
12,10,17,0.0
12,10,18,0.0
12,10,19,0.0
12,10,20,0.0
12,10,21,0.0
12,10,22,0.0
12,10,23,0.0
12,11,0,0.0
12,11,1,0.0
12,11,2,0.0
12,11,3,0.0
12,11,4,0.0
12,11,5,0.0
12,11,6,0.0
12,11,7,1.49
12,11,8,8.67
12,11,9,18.07
12,11,10,24.93
12,11,11,29.38
12,11,12,23.87
12,11,13,15.02
12,11,14,10.81
12,11,15,4.12
12,11,16,0.36
12,11,17,0.0
12,11,18,0.0
12,11,19,0.0
12,11,20,0.0
12,11,21,0.0
12,11,22,0.0
12,11,23,0.0
12,12,0,0.0
12,12,1,0.0
12,12,2,0.0
12,12,3,0.0
12,12,4,0.0
12,12,5,0.0
12,12,6,0.0
12,12,7,1.07
12,12,8,5.97
12,12,9,6.02
12,12,10,7.86
12,12,11,17.74
12,12,12,13.24
12,12,13,15.58
12,12,14,15.02
12,12,15,8.78
12,12,16,0.82
12,12,17,0.0
12,12,18,0.0
12,12,19,0.0
12,12,20,0.0
12,12,21,0.0
12,12,22,0.0
12,12,23,0.0
12,13,0,0.0
12,13,1,0.0
12,13,2,0.0
12,13,3,0.0
12,13,4,0.0
12,13,5,0.0
12,13,6,0.0
12,13,7,1.85
12,13,8,12.89
12,13,9,25.78
12,13,10,34.45
12,13,11,38.86
12,13,12,39.62
12,13,13,35.45
12,13,14,23.25
12,13,15,10.27
12,13,16,0.67
12,13,17,0.0
12,13,18,0.0
12,13,19,0.0
12,13,20,0.0
12,13,21,0.0
12,13,22,0.0
12,13,23,0.0
12,14,0,0.0
12,14,1,0.0
12,14,2,0.0
12,14,3,0.0
12,14,4,0.0
12,14,5,0.0
12,14,6,0.0
12,14,7,2.33
12,14,8,18.13
12,14,9,35.55
12,14,10,48.66
12,14,11,52.42
12,14,12,50.72
12,14,13,43.24
12,14,14,29.27
12,14,15,12.41
12,14,16,0.67
12,14,17,0.0
12,14,18,0.0
12,14,19,0.0
12,14,20,0.0
12,14,21,0.0
12,14,22,0.0
12,14,23,0.0
12,15,0,0.0
12,15,1,0.0
12,15,2,0.0
12,15,3,0.0
12,15,4,0.0
12,15,5,0.0
12,15,6,0.0
12,15,7,2.38
12,15,8,14.3
12,15,9,25.55
12,15,10,33.01
12,15,11,35.48
12,15,12,38.49
12,15,13,34.77
12,15,14,25.74
12,15,15,12.84
12,15,16,1.09
12,15,17,0.0
12,15,18,0.0
12,15,19,0.0
12,15,20,0.0
12,15,21,0.0
12,15,22,0.0
12,15,23,0.0
12,16,0,0.0
12,16,1,0.0
12,16,2,0.0
12,16,3,0.0
12,16,4,0.0
12,16,5,0.0
12,16,6,0.0
12,16,7,2.31
12,16,8,14.51
12,16,9,26.99
12,16,10,35.4
12,16,11,42.16
12,16,12,42.74
12,16,13,37.8
12,16,14,25.25
12,16,15,11.0
12,16,16,0.8
12,16,17,0.0
12,16,18,0.0
12,16,19,0.0
12,16,20,0.0
12,16,21,0.0
12,16,22,0.0
12,16,23,0.0
12,17,0,0.0
12,17,1,0.0
12,17,2,0.0
12,17,3,0.0
12,17,4,0.0
12,17,5,0.0
12,17,6,0.0
12,17,7,0.61
12,17,8,3.52
12,17,9,6.04
12,17,10,7.55
12,17,11,6.52
12,17,12,13.6
12,17,13,11.6
12,17,14,8.07
12,17,15,3.3
12,17,16,0.42
12,17,17,0.0
12,17,18,0.0
12,17,19,0.0
12,17,20,0.0
12,17,21,0.0
12,17,22,0.0
12,17,23,0.0
12,18,0,0.0
12,18,1,0.0
12,18,2,0.0
12,18,3,0.0
12,18,4,0.0
12,18,5,0.0
12,18,6,0.0
12,18,7,0.81
12,18,8,5.34
12,18,9,11.2
12,18,10,17.93
12,18,11,9.29
12,18,12,8.87
12,18,13,7.55
12,18,14,5.27
12,18,15,1.94
12,18,16,0.31
12,18,17,0.0
12,18,18,0.0
12,18,19,0.0
12,18,20,0.0
12,18,21,0.0
12,18,22,0.0
12,18,23,0.0
12,19,0,0.0
12,19,1,0.0
12,19,2,0.0
12,19,3,0.0
12,19,4,0.0
12,19,5,0.0
12,19,6,0.0
12,19,7,1.43
12,19,8,16.2
12,19,9,33.84
12,19,10,46.87
12,19,11,53.29
12,19,12,52.36
12,19,13,43.32
12,19,14,29.35
12,19,15,12.9
12,19,16,0.73
12,19,17,0.0
12,19,18,0.0
12,19,19,0.0
12,19,20,0.0
12,19,21,0.0
12,19,22,0.0
12,19,23,0.0
12,20,0,0.0
12,20,1,0.0
12,20,2,0.0
12,20,3,0.0
12,20,4,0.0
12,20,5,0.0
12,20,6,0.0
12,20,7,2.07
12,20,8,18.09
12,20,9,35.5
12,20,10,48.85
12,20,11,55.0
12,20,12,54.49
12,20,13,47.14
12,20,14,33.3
12,20,15,15.43
12,20,16,1.12
12,20,17,0.0
12,20,18,0.0
12,20,19,0.0
12,20,20,0.0
12,20,21,0.0
12,20,22,0.0
12,20,23,0.0
12,21,0,0.0
12,21,1,0.0
12,21,2,0.0
12,21,3,0.0
12,21,4,0.0
12,21,5,0.0
12,21,6,0.0
12,21,7,1.34
12,21,8,10.09
12,21,9,21.08
12,21,10,29.47
12,21,11,28.35
12,21,12,21.65
12,21,13,14.93
12,21,14,12.53
12,21,15,6.65
12,21,16,0.78
12,21,17,0.0
12,21,18,0.0
12,21,19,0.0
12,21,20,0.0
12,21,21,0.0
12,21,22,0.0
12,21,23,0.0
12,22,0,0.0
12,22,1,0.0
12,22,2,0.0
12,22,3,0.0
12,22,4,0.0
12,22,5,0.0
12,22,6,0.0
12,22,7,0.94
12,22,8,10.62
12,22,9,20.84
12,22,10,30.91
12,22,11,36.07
12,22,12,44.23
12,22,13,42.83
12,22,14,28.04
12,22,15,11.47
12,22,16,0.76
12,22,17,0.0
12,22,18,0.0
12,22,19,0.0
12,22,20,0.0
12,22,21,0.0
12,22,22,0.0
12,22,23,0.0
12,23,0,0.0
12,23,1,0.0
12,23,2,0.0
12,23,3,0.0
12,23,4,0.0
12,23,5,0.0
12,23,6,0.0
12,23,7,1.83
12,23,8,16.6
12,23,9,32.83
12,23,10,46.13
12,23,11,49.53
12,23,12,46.18
12,23,13,41.74
12,23,14,26.45
12,23,15,12.3
12,23,16,0.76
12,23,17,0.0
12,23,18,0.0
12,23,19,0.0
12,23,20,0.0
12,23,21,0.0
12,23,22,0.0
12,23,23,0.0
12,24,0,0.0
12,24,1,0.0
12,24,2,0.0
12,24,3,0.0
12,24,4,0.0
12,24,5,0.0
12,24,6,0.0
12,24,7,0.51
12,24,8,3.05
12,24,9,5.18
12,24,10,6.19
12,24,11,5.48
12,24,12,13.39
12,24,13,14.41
12,24,14,11.51
12,24,15,7.57
12,24,16,0.79
12,24,17,0.0
12,24,18,0.0
12,24,19,0.0
12,24,20,0.0
12,24,21,0.0
12,24,22,0.0
12,24,23,0.0
12,25,0,0.0
12,25,1,0.0
12,25,2,0.0
12,25,3,0.0
12,25,4,0.0
12,25,5,0.0
12,25,6,0.0
12,25,7,1.79
12,25,8,17.25
12,25,9,34.6
12,25,10,47.52
12,25,11,53.88
12,25,12,53.66
12,25,13,46.62
12,25,14,33.54
12,25,15,16.06
12,25,16,1.4
12,25,17,0.0
12,25,18,0.0
12,25,19,0.0
12,25,20,0.0
12,25,21,0.0
12,25,22,0.0
12,25,23,0.0
12,26,0,0.0
12,26,1,0.0
12,26,2,0.0
12,26,3,0.0
12,26,4,0.0
12,26,5,0.0
12,26,6,0.0
12,26,7,0.77
12,26,8,6.62
12,26,9,12.75
12,26,10,15.43
12,26,11,16.4
12,26,12,6.84
12,26,13,7.0
12,26,14,5.91
12,26,15,2.58
12,26,16,0.55
12,26,17,0.0
12,26,18,0.0
12,26,19,0.0
12,26,20,0.0
12,26,21,0.0
12,26,22,0.0
12,26,23,0.0
12,27,0,0.0
12,27,1,0.0
12,27,2,0.0
12,27,3,0.0
12,27,4,0.0
12,27,5,0.0
12,27,6,0.0
12,27,7,0.71
12,27,8,5.24
12,27,9,9.9
12,27,10,9.96
12,27,11,34.92
12,27,12,38.48
12,27,13,38.41
12,27,14,28.5
12,27,15,14.03
12,27,16,1.43
12,27,17,0.0
12,27,18,0.0
12,27,19,0.0
12,27,20,0.0
12,27,21,0.0
12,27,22,0.0
12,27,23,0.0
12,28,0,0.0
12,28,1,0.0
12,28,2,0.0
12,28,3,0.0
12,28,4,0.0
12,28,5,0.0
12,28,6,0.0
12,28,7,0.89
12,28,8,7.9
12,28,9,16.08
12,28,10,26.09
12,28,11,27.51
12,28,12,22.79
12,28,13,20.61
12,28,14,16.07
12,28,15,9.42
12,28,16,1.28
12,28,17,0.0
12,28,18,0.0
12,28,19,0.0
12,28,20,0.0
12,28,21,0.0
12,28,22,0.0
12,28,23,0.0
12,29,0,0.0
12,29,1,0.0
12,29,2,0.0
12,29,3,0.0
12,29,4,0.0
12,29,5,0.0
12,29,6,0.0
12,29,7,0.2
12,29,8,1.4
12,29,9,2.99
12,29,10,4.24
12,29,11,13.01
12,29,12,9.23
12,29,13,3.63
12,29,14,14.49
12,29,15,7.56
12,29,16,0.91
12,29,17,0.0
12,29,18,0.0
12,29,19,0.0
12,29,20,0.0
12,29,21,0.0
12,29,22,0.0
12,29,23,0.0
12,30,0,0.0
12,30,1,0.0
12,30,2,0.0
12,30,3,0.0
12,30,4,0.0
12,30,5,0.0
12,30,6,0.0
12,30,7,1.37
12,30,8,12.77
12,30,9,24.49
12,30,10,34.12
12,30,11,32.68
12,30,12,26.77
12,30,13,28.71
12,30,14,20.35
12,30,15,11.01
12,30,16,1.51
12,30,17,0.0
12,30,18,0.0
12,30,19,0.0
12,30,20,0.0
12,30,21,0.0
12,30,22,0.0
12,30,23,0.0
12,31,0,0.0
12,31,1,0.0
12,31,2,0.0
12,31,3,0.0
12,31,4,0.0
12,31,5,0.0
12,31,6,0.0
12,31,7,1.37
12,31,8,12.5
12,31,9,23.0
12,31,10,30.53
12,31,11,32.89
12,31,12,45.37
12,31,13,37.15
12,31,14,25.67
12,31,15,12.03
12,31,16,1.05
12,31,17,0.0
12,31,18,0.0
12,31,19,0.0
12,31,20,0.0
12,31,21,0.0
12,31,22,0.0
12,31,23,0.0
